time,dk,k,dxi,xi,out
23.906,0,0.6665599999999986,0.006668570358447296,-0.22391265745520633,0.1448062186952154
23.947,0,0.6665599999999986,0.012180651399344626,-0.2234132507478332,0.14079920142172825
23.985,0,0.6665599999999986,0.018151444260954917,-0.2227234958659169,0.13635954671780318
24.016,0,0.6665599999999986,0.02453867064171164,-0.22196279707602384,0.13159502571605486
24.058,0,0.6665599999999986,0.024521771633139323,-0.22093288266743194,0.13091979017101782
24.082,0,0.6665599999999986,0.03129931440492429,-0.2201816991217137,0.12590144235682288
24.102,0,0.6665599999999986,0.03128262677856398,-0.21955604658614242,0.12549553070693922
24.16,0,0.6665599999999986,0.038457514942780206,-0.21732551071946116,0.1192262512649042
24.205,0,0.6665599999999986,0.04591653706829929,-0.21525926655138777,0.11287708976424722
24.245,0.08,0.6697599999999989,0.054274017162420495,-0.2130883058648908,0.12341452247055762
24.267,0.08,0.6715199999999989,0.06285995223577147,-0.21170538691570395,0.11688911724952442
24.291,0.08,0.673439999999999,0.06318856342455752,-0.2101888613935145,0.11581098957569541
24.324,0.08,0.6760799999999992,0.07253684858405667,-0.20779514539024052,0.10806904093594392
24.369,0.08,0.6796799999999991,0.07325610502902828,-0.20449862066393437,0.1055628026798476
24.406,0.08,0.6826399999999989,0.0831662058258715,-0.2014214710483772,0.09683949193536136
24.45,0.08,0.6861599999999989,0.09370528074665116,-0.1972984386955245,0.08686535635384077
24.486,0.08,0.6890399999999991,0.10441345881274745,-0.19353955417826546,0.0768946090849177
24.526,0.08,0.692239999999999,0.11552214672743831,-0.18891866830916804,0.06592150156446994
24.565,0.08,0.695359999999999,0.11645411906779844,-0.1843769576655237,0.06198098166055607
24.598,0.08,0.6979999999999987,0.12770523838728395,-0.18016268479874364,0.05102831237909829
24.622,0.08,0.6999199999999989,0.1283055403446192,-0.1770833518304727,0.04830723396161633
24.644,0.08,0.7016799999999989,0.1394254886148092,-0.17401599108094712,0.03819274305691539
24.664,0.08,0.7032799999999991,0.13998620493149502,-0.1712162669823168,0.03566077939768726
24.717,0.08,0.7075199999999989,0.15217718875228425,-0.16315087597844613,0.020816173264529725
24.753,0.08,0.7103999999999991,0.1637911906947184,-0.15725439311343603,0.00793661044733189
24.811,0.08,0.7150399999999991,0.1762786004608015,-0.14703023428670958,-0.009151333006185869
24.84,0.08,0.7173599999999992,0.18721272732631145,-0.1416010651942466,-0.02139189673151827
24.873,0.08,0.7199999999999994,0.18845248459601707,-0.1353821332025778,-0.027380082347070026
24.917,0.08,0.7235199999999994,0.1998675859042797,-0.1265879594227894,-0.042892238598064666
24.963,0.08,0.7271999999999993,0.21074496847633326,-0.11689369087287818,-0.0588971538034022
24.998,0.08,0.7299999999999992,0.2204679766398163,-0.10917731169048459,-0.0725080004777733
